6.20792e-05,-0.179338,5.88495e-05,-3.09587,-0.00162728,1.33155,7.37979e-05
6.52011e-05,-0.17985,6.17919e-05,-3.09593,-0.00162834,1.33172,7.37979e-05
7.16224e-05,-0.180368,6.79123e-05,-3.09599,-0.00163041,1.3319,7.37979e-05
8.14739e-05,-0.180888,7.7344e-05,-3.09606,-0.00163352,1.33208,7.37979e-05
9.48373e-05,-0.181409,9.01708e-05,-3.09613,-0.00163768,1.33225,7.37979e-05
0.000111759,-0.18193,0.000106441,-3.09621,-0.00164291,1.33243,7.37979e-05
0.000132261,-0.182448,0.000126179,-3.0963,-0.0016492,1.3326,7.37979e-05
0.000156361,-0.182964,0.000149402,-3.09638,-0.00165657,1.33278,7.37979e-05
0.00018403,-0.183477,0.000176084,-3.09647,-0.00166499,1.33295,7.37979e-05
0.000215255,-0.183987,0.000206211,-3.09656,-0.00167447,1.33312,7.37979e-05
0.000250016,-0.184493,0.000239767,-3.09665,-0.00168499,1.33329,7.37979e-05
0.000288316,-0.184996,0.00027675,-3.09674,-0.00169657,1.33346,7.37979e-05
0.000330117,-0.185496,0.000317126,-3.09683,-0.00170919,1.33363,7.37979e-05
0.0003754,-0.185992,0.000360873,-3.09692,-0.00172283,1.33379,7.37979e-05
0.000424141,-0.186485,0.000407971,-3.09701,-0.00173751,1.33396,7.37979e-05
0.000476323,-0.186975,0.000458399,-3.09709,-0.00175321,1.33412,7.37979e-05
0.000531925,-0.187462,0.000512138,-3.09717,-0.00176993,1.33429,7.37979e-05
0.000590931,-0.187945,0.00056917,-3.09725,-0.00178766,1.33445,7.37979e-05
0.000653325,-0.188425,0.00062948,-3.09733,-0.00180639,1.33461,7.37979e-05
0.000719091,-0.188902,0.000693053,-3.09741,-0.00182614,1.33477,7.37979e-05
0.000788216,-0.189376,0.000759873,-3.09748,-0.00184688,1.33493,7.37979e-05
0.000860687,-0.189847,0.000829929,-3.09755,-0.00186863,1.33508,7.37979e-05
0.000936492,-0.190314,0.000903208,-3.09761,-0.00189136,1.33524,7.37979e-05
0.00101562,-0.190779,0.000979699,-3.09767,-0.00191509,1.33539,7.37979e-05
0.00109806,-0.19124,0.00105939,-3.09773,-0.00193981,1.33555,7.37979e-05
0.0011838,-0.191698,0.00114227,-3.09779,-0.00196551,1.3357,7.37979e-05
0.00127283,-0.192153,0.00122833,-3.09784,-0.00199219,1.33585,7.37979e-05
0.00136515,-0.192604,0.00131757,-3.09789,-0.00201985,1.336,7.37979e-05
0.00146074,-0.193052,0.00140996,-3.09793,-0.00204849,1.33615,7.37979e-05
0.00155958,-0.193496,0.0015055,-3.09797,-0.0020781,1.3363,7.37979e-05
0.00166169,-0.193937,0.00160419,-3.09801,-0.00210867,1.33644,7.37979e-05
0.00176703,-0.194374,0.001706,-3.09805,-0.00214022,1.33659,7.37979e-05
0.00187561,-0.194808,0.00181094,-3.09808,-0.00217273,1.33673,7.37979e-05
0.0019874,-0.195238,0.00191899,-3.0981,-0.0022062,1.33688,7.37979e-05
0.00210242,-0.195664,0.00203014,-3.09813,-0.00224062,1.33702,7.37979e-05
0.00222063,-0.196086,0.00214438,-3.09815,-0.002276,1.33716,7.37979e-05
0.00234204,-0.196505,0.0022617,-3.09816,-0.00231233,1.3373,7.37979e-05
0.00246662,-0.19692,0.00238209,-3.09818,-0.00234961,1.33743,7.37979e-05
0.00259438,-0.19733,0.00250554,-3.09819,-0.00238783,1.33757,7.37979e-05
0.00272529,-0.197737,0.00263204,-3.09819,-0.00242699,1.3377,7.37979e-05
0.00285935,-0.19814,0.00276157,-3.09819,-0.00246709,1.33784,7.37979e-05
0.00299655,-0.198538,0.00289413,-3.09819,-0.00250812,1.33797,7.37979e-05
