6.01828,0,-2.30284,0,0.417404,0,0.00758524
0.0373548,0,-0.00515618,0,-0.0369318,0,0.00328816
-2.30572,0,6.0809,0,0.382185,0,0.00908445
0.0108781,0,0.0301818,0,-0.231724,0,0.0234302
3.02832,0,2.77034,0,8.20762,0,-0.490992
0.0196319,0,-0.0570458,0,0.343501,0,-0.00361904
0.0554017,0,0.0665632,0,-0.491073,0,11.2196
-3.0006e-12,0,0,0,4.80096e-12,0,-4.80096e-12
-4.20084e-12,0,0,0,5.10102e-12,0,-3.30066e-12
6.01716,0.0363122,-2.31373,0.00161061,0.417915,0.00628178,0.00521413
0.162844,3.33396,-0.0272601,0.0831378,0.101452,0.523288,-0.126394
-2.3068,-0.00787126,6.07291,0.0043045,0.388011,0.00216671,0.00240085
0.735928,0.267694,-0.0981144,0.480136,0.566836,0.485978,-0.725619
2.64539,-0.110908,2.82566,-0.24186,7.80989,-0.219378,-0.113855
-0.977738,2.81583,0.11897,-0.659901,-0.753636,5.68246,1.02585
0.0928783,0.00817719,0.0595795,0.0244194,-0.450544,0.0532768,11.1815
1.20024e-12,-1.20024e-12,0,-3.30066e-12,-2.10042e-12,-3.30066e-12,1.20024e-12
-2.70054e-12,2.70054e-12,0,1.56031e-11,1.32027e-11,1.56031e-11,-2.70054e-12
6.01124,0.0362888,-2.32203,0.00160769,0.416241,0.006239,0.00520759
0.162235,3.32905,-0.0268414,0.0832932,0.101977,0.523354,-0.126811
-2.31521,-0.00778233,6.06685,0.00426683,0.386951,0.00213159,0.00239789
0.730675,0.267413,-0.0960913,0.479813,0.567302,0.486331,-0.72619
2.63559,-0.109472,2.81727,-0.241903,7.81254,-0.219543,-0.113349
-0.971082,2.81461,0.116201,-0.659626,-0.754256,5.68204,1.02689
0.0925432,0.00817691,0.0593184,0.0243935,-0.450625,0.0532807,11.1814
-1.59032e-11,-1.4703e-11,0,1.4703e-11,0,-9.00181e-13,0
-4.80096e-12,-4.80096e-12,0,5.40108e-12,0,-3.0006e-13,0
6.00564,0.0362918,-2.32943,0.00159062,0.41497,0.00622153,0.00519996
0.161853,3.32449,-0.0265322,0.0834505,0.102429,0.523473,-0.127174
-2.32271,-0.00770203,6.06101,0.00422481,0.386155,0.00210742,0.00239847
